707,6	0,65163
732	0,75306
756,4	0,8449
780,8	0,91633
805,2	0,96803
829,6	0,99388
854	1
878,4	0,97551
902,8	0,94354
927,2	0,8932
951,6	0,84218
976	0,77415
1000,4	0,71633
1024,8	0,64986
1049,2	0,59293
1073,6	0,53646
1098	0,47769
1122,4	0,43041
1146,8	0,38592
1171,2	0,34599
1195,6	0,31122
1220	0,28122
1244,4	0,25272
1268,8	0,2249
1293,2	0,20306
1317,6	0,18422
1342	0,16483
1366,4	0,14932
1390,8	0,1349
1415,2	0,12129
1439,6	0,11129
1464	0,10075
1488,4	0,0915
1512,8	0,08429
1537,2	0,07544
1561,6	0,06932
1586	0,06433
1610,4	0,05744
1634,8	0,05401
1659,2	0,05025
1683,6	0,04533
1708	0,04207
1732,4	0,03903
1756,8	0,03544
1781,2	0,03311
1805,6	0,03051
1830	0,02858
1854,4	0,0259
1878,8	0,02386
1903,2	0,02273
1927,6	0,02063
1952	0,01984
1976,4	0,01835
2000,8	0,01741
2025,2	0,01601
2049,6	0,01518
2074	0,01437
2098,4	0,01287
2122,8	0,01265
2147,2	0,0116
2171,6	0,01082
2196	0,0102
2220,4	0,00952
2244,8	0,0091
2269,2	0,00905
2293,6	0,00864
2318	0,00801
2342,4	0,00758
2366,8	0,00701
2391,2	0,00673
2415,6	0,00653
2440	0,00621
2464,4	0,00554
2488,8	0,00555
2513,2	0,00512
2537,6	0,00491
2562	0,00512
2586,4	0,00454
2610,8	0,00438
2635,2	0,00395
2659,6	0,00385
2684	0,00408
2708,4	0,00376
2732,8	0,00344
2757,2	0,00333
2781,6	0,00315
2806	0,00328
2830,4	0,00314
2854,8	0,00274
2879,2	0,00253
2903,6	0,00252
2928	0,00253
2952,4	0,0026
2976,8	0,00253
3001,2	0,00221
3025,6	0,00221
3050	0,00189
3074,4	0,00206
3098,8	0,00214
3123,2	0,00212
3147,6	0,00216
3172	0,00199
3196,4	0,0021
3220,8	0,00197
3245,2	0,00185
3269,6	0,00165
3294	0,00163
3318,4	0,00145
3342,8	0,00167
3367,2	0,00155
3391,6	0,00168
3416	0,00146
3440,4	0,00149
3464,8	0,00178
3489,2	0,0015
3513,6	0,00145
3538	0,00121
3562,4	0,00125
3586,8	0,00138
3611,2	0,00125
3635,6	0,00122
3660	9,40136E-4
3684,4	0,00102
3708,8	0,00135
3733,2	0,0011
3757,6	0,00116
3782	9,60544E-4
3806,4	0,00103
3830,8	0,00124
3855,2	0,00111
3879,6	0,00108
3904	8,58503E-4
3928,4	9,80952E-4
3952,8	8,9932E-4
3977,2	9,26531E-4
4001,6	8,04082E-4
4026	0,00107
4050,4	0,00107
4074,8	8,92517E-4
4099,2	0,00101
4123,6	7,56463E-4
4148	8,04082E-4
4172,4	7,15646E-4
4196,8	6,54422E-4
4221,2	7,42857E-4
4245,6	8,10884E-4
4270	0,00101
4294,4	7,97279E-4
4318,8	9,06122E-4
4343,2	6,47619E-4
4367,6	6,81633E-4
4392	7,02041E-4
4416,4	6E-4
4440,8	7,97279E-4
4465,2	7,29252E-4
4489,6	7,42857E-4
4514	5,65986E-4
4538,4	7,63265E-4
4562,8	6,20408E-4
4587,2	7,36054E-4
4611,6	6,27211E-4
4636	6,06803E-4
4660,4	6,13605E-4
4684,8	5,52381E-4
4709,2	6,40816E-4
4733,6	6,20408E-4
4758	4,57143E-4
4782,4	5,72789E-4
4806,8	5,04762E-4
4831,2	4,97959E-4
4855,6	5,59184E-4
4880	5,45578E-4
4904,4	4,63946E-4
4928,8	6,20408E-4
4953,2	4,5034E-4
4977,6	4,63946E-4
5002	5,38776E-4
5026,4	4,77551E-4
5050,8	4,02721E-4
5075,2	5,86395E-4
5099,6	5,72789E-4
5124	3,95918E-4
5148,4	2,73469E-4
5172,8	5,11565E-4
5197,2	5,65986E-4
5221,6	3,68707E-4
5246	6,40816E-4
5270,4	4,91156E-4
5294,8	4,77551E-4
5319,2	4,43537E-4
5343,6	3,89116E-4
5368	4,09524E-4
5392,4	2,66667E-4
5416,8	4,57143E-4
5441,2	4,91156E-4
5465,6	4,23129E-4
5490	5,04762E-4
5514,4	5,72789E-4
5538,8	4,5034E-4
5563,2	4,23129E-4
5587,6	4,02721E-4
5612	3,55102E-4
5636,4	3,41497E-4
5660,8	3,7551E-4
5685,2	5,38776E-4
5709,6	2,93878E-4
5734	3,7551E-4
5758,4	2,87075E-4
5782,8	3,41497E-4
5807,2	3,27891E-4
5831,6	3,55102E-4
5856	3,27891E-4
5880,4	3,14286E-4
5904,8	3,14286E-4
5929,2	4,36735E-4
5953,6	3,21088E-4
5978	2,73469E-4
6002,4	3,95918E-4
6026,8	2,73469E-4
6051,2	4,23129E-4
6075,6	2,59864E-4
6100	2,46259E-4
6124,4	2,73469E-4
6148,8	1,85034E-4
6173,2	2,80272E-4
6197,6	1,91837E-4
6222	3,95918E-4
6246,4	3,34694E-4
6270,8	2,73469E-4
6295,2	1,5102E-4
6319,6	1,71429E-4
6344	1,98639E-4
6368,4	1,78231E-4
6392,8	2,12245E-4
6417,2	2,39456E-4
6441,6	2,39456E-4
6466	2,93878E-4
6490,4	2,19048E-4
6514,8	2,19048E-4
6539,2	2,39456E-4
6563,6	2,59864E-4
6588	1,37415E-4
6612,4	2,2585E-4
6636,8	1,44218E-4
6661,2	2,73469E-4
6685,6	2,73469E-4
6710	1,03401E-4
6734,4	2,46259E-4
6758,8	4,89796E-5
