109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	2
219	5
220	8
221	34
222	50
223	49
224	62
225	37
226	61
227	50
228	48
229	58
230	52
231	40
232	57
233	48
234	42
235	47
236	56
237	58
238	44
239	58
240	47
241	46
242	69
243	39
244	43
245	46
246	44
247	45
248	44
249	47
250	46
251	58
252	52
253	42
254	54
255	56
256	52
257	50
258	51
259	56
260	51
261	51
262	49
263	34
264	56
265	48
266	44
267	56
268	54
269	45
270	58
271	43
272	53
273	51
274	53
275	49
276	62
277	61
278	65
279	37
280	48
281	54
282	50
283	51
284	48
285	36
286	56
287	51
288	42
289	41
290	58
291	43
292	52
293	66
294	40
295	52
296	51
297	47
298	58
299	52
300	55
301	62
302	52
303	50
304	52
305	60
306	44
307	47
308	60
309	52
310	53
311	43
312	52
313	46
314	53
315	69
316	53
317	45
318	47
319	60
320	37
321	59
322	48
323	53
324	49
325	50
326	42
327	47
328	51
329	54
330	53
331	41
332	48
333	57
334	48
335	65
336	39
337	45
338	49
339	56
340	55
341	55
342	59
343	57
344	57
345	48
346	46
347	56
348	51
349	46
350	50
351	48
352	45
353	39
354	60
355	61
356	41
357	48
358	58
359	60
360	56
361	42
362	51
363	45
364	47
365	51
366	51
367	40
368	39
369	46
370	51
371	45
372	53
373	52
374	51
375	54
376	69
377	60
378	51
379	43
380	47
381	47
382	52
383	59
384	55
385	34
386	59
387	43
388	46
389	46
390	44
391	46
392	46
393	45
394	52
395	45
396	43
397	54
398	60
399	44
400	51
401	33
402	49
403	60
404	60
405	41
406	41
407	53
408	50
409	52
410	47
411	47
412	40
413	37
414	46
415	43
416	41
417	44
418	45
419	56
420	44
421	42
422	37
423	47
424	45
425	61
426	56
427	45
428	46
429	49
430	54
431	44
432	42
433	49
434	49
435	32
436	35
437	39
438	62
439	36
440	25
441	44
442	37
443	56
444	30
445	54
446	47
447	36
448	44
449	41
450	40
451	40
452	47
453	43
454	41
455	42
456	59
457	44
458	37
459	44
460	43
461	48
462	46
463	53
464	45
465	48
466	41
467	48
468	43
469	57
470	46
471	39
472	52
473	58
474	44
475	50
476	54
477	53
478	35
479	55
480	42
481	47
482	47
483	57
484	49
485	44
486	48
487	45
488	47
489	53
490	47
491	53
492	37
493	47
494	50
495	60
496	53
497	55
498	60
499	42
500	47
501	62
502	34
503	52
504	57
505	46
506	44
507	39
508	41
509	50
510	43
511	52
512	47
513	60
514	51
515	57
516	58
517	49
518	51
519	39
520	47
521	45
522	40
523	51
524	44
525	51
526	52
527	36
528	49
529	57
530	68
531	58
532	51
533	49
534	60
535	52
536	40
537	47
538	72
539	55
540	41
541	46
542	45
543	55
544	54
545	55
546	45
547	52
548	55
549	47
550	50
551	52
552	44
553	47
554	44
555	47
556	53
557	53
558	54
559	48
560	48
561	57
562	62
563	48
564	40
565	56
566	44
567	45
568	56
569	52
570	54
571	43
572	54
573	42
574	51
575	44
576	50
577	41
578	55
579	57
580	49
581	47
582	62
583	54
584	48
585	48
586	42
587	39
588	62
589	43
590	40
591	53
592	48
593	44
594	49
595	52
596	43
597	49
598	57
599	44
600	36
601	38
602	36
603	50
604	55
605	53
606	38
607	47
608	44
609	37
610	60
611	54
612	45
613	44
614	50
615	43
616	57
617	31
618	40
619	52
620	54
621	37
622	58
623	41
624	51
625	43
626	37
627	48
628	63
629	61
630	39
631	47
632	44
633	32
634	59
635	51
636	55
637	41
638	41
639	35
640	42
641	43
642	50
643	54
644	43
645	44
646	42
647	54
648	47
649	39
650	47
651	52
652	56
653	52
654	44
655	52
656	51
657	38
658	60
659	50
660	50
661	53
662	48
663	53
664	51
665	52
666	45
667	59
668	57
669	42
670	43
671	60
672	56
673	57
674	41
675	65
676	58
677	49
678	52
679	58
680	64
681	49
682	51
683	56
684	49
685	44
686	43
687	53
688	45
689	41
690	57
691	48
692	69
693	58
694	54
695	58
696	55
697	47
698	51
699	54
700	60
701	46
702	72
703	52
704	50
705	55
706	53
707	68
708	51
709	44
710	49
711	54
712	57
713	57
714	33
715	51
716	51
717	45
718	32
719	46
720	46
721	56
722	52
723	47
724	48
725	60
726	45
727	43
728	47
729	42
730	56
731	51
732	41
733	52
734	44
735	55
736	54
737	46
738	41
739	43
740	58
741	57
742	43
743	50
744	49
745	59
746	58
747	37
748	47
749	70
750	35
751	44
752	46
753	57
754	50
755	74
756	60
757	41
758	53
759	52
760	47
761	43
762	54
763	59
764	61
765	52
766	53
767	55
768	49
769	53
770	42
771	54
772	58
773	47
774	48
775	45
776	41
777	61
778	46
779	56
780	56
781	66
782	46
783	49
784	56
785	49
786	49
